# Type,FX4000
# Serial Number,FX4K261305
# Timestamp,2026-06-10 11:45:45
# Integration Time (ms),50.0
# Average Count,3

Wavelength (nm),Intensity
234.79474194361535,1655.6666666666667
234.88544654477766,1634.3333333333333
234.97615298763935,1626.0
235.06686127146068,1593.6666666666667
235.15757139550172,1615.6666666666667
235.2482833590228,1598.3333333333333
235.338997161284,1658.3333333333333
235.4297128015456,1654.0
235.5204302790678,1604.6666666666667
235.61114959311078,1633.6666666666667
235.70187074293472,1621.0
235.79259372779987,1627.0
235.88331854696636,1613.3333333333333
235.97404519969444,1629.3333333333333
236.06477368524432,1606.0
236.15550400287617,1611.0
236.2462361518502,1603.3333333333333
236.33697013142663,1640.3333333333333
236.4277059408656,1641.6666666666667
236.51844357942738,1633.3333333333333
236.60918304637212,1640.0
236.69992434096005,1662.3333333333333
236.79066746245135,1578.0
236.88141241010624,1600.3333333333333
236.9721591831849,1612.6666666666667
237.06290778094757,1607.0
237.15365820265438,1608.3333333333333
237.24441044756563,1616.0
237.3351645149414,1636.3333333333333
237.42592040404196,1650.6666666666667
237.51667811412756,1607.3333333333333
237.60743764445826,1621.6666666666667
237.69819899429436,1626.6666666666667
237.78896216289604,1633.3333333333333
237.87972714952352,1603.3333333333333
237.97049395343697,1617.3333333333333
238.0612625738966,1625.3333333333333
238.1520330101626,1620.6666666666667
238.24280526149522,1643.6666666666667
238.33357932715458,1645.3333333333333
238.42435520640092,1612.3333333333333
238.51513289849444,1611.6666666666667
238.60591240269534,1647.3333333333333
238.69669371826387,1622.3333333333333
238.78747684446012,1621.0
238.87826178054436,1657.3333333333333
238.96904852577683,1626.0
239.05983707941763,1625.3333333333333
239.150627440727,1655.0
239.24141960896517,1651.6666666666667
239.33221358339233,1593.0
239.42300936326865,1617.3333333333333
239.51380694785436,1627.6666666666667
239.60460633640963,1656.3333333333333
239.69540752819475,1656.3333333333333
239.78621052246976,1663.0
239.877015318495,1658.0
239.96782191553064,1623.0
240.0586303128368,1614.3333333333333
240.14944050967378,1621.6666666666667
240.24025250530173,1596.0
240.33106629898083,1607.0
240.4218818899714,1586.6666666666667
240.51269927753344,1632.3333333333333
240.60351846092732,1621.0
240.69433943941317,1613.6666666666667
240.7851622122512,1597.6666666666667
240.87598677870162,1607.0
240.96681313802458,1592.6666666666667
241.05764128948033,1612.0
241.14847123232914,1621.3333333333333
241.23930296583106,1586.0
241.33013648924637,1646.0
241.42097180183524,1658.6666666666667
241.51180890285792,1628.3333333333333
241.60264779157455,1626.3333333333333
241.69348846724543,1576.0
241.78433092913062,1593.6666666666667
241.87517517649042,1575.3333333333333
241.96602120858498,1593.6666666666667
242.05686902467448,1624.3333333333333
242.14771862401926,1632.6666666666667
242.23857000587935,1642.0
242.32942316951502,1634.3333333333333
242.42027811418652,1625.3333333333333
242.51113483915395,1604.6666666666667
242.6019933436776,1622.3333333333333
242.6928536270176,1628.0
242.78371568843417,1611.0
242.87457952718756,1611.6666666666667
242.96544514253793,1602.6666666666667
243.05631253374546,1606.0
243.14718170007035,1611.3333333333333
243.23805264077285,1579.6666666666667
243.32892535511314,1611.6666666666667
243.41979984235135,1644.3333333333333
243.51067610174778,1615.3333333333333
243.6015541325626,1621.3333333333333
243.692433934056,1612.3333333333333
243.78331550548816,1643.0
243.87419884611933,1654.6666666666667
243.96508395520965,1658.6666666666667
244.05597083201934,1656.3333333333333
244.14685947580867,1645.6666666666667
244.23774988583773,1620.0
244.32864206136676,1644.3333333333333
244.419536001656,1645.0
244.5104317059656,1627.6666666666667
244.6013291735558,1631.0
244.69222840368678,1619.0
244.78312939561872,1624.6666666666667
244.87403214861186,1643.0
244.96493666192634,1643.0
245.05584293482246,1586.0
245.1467509665603,1582.0
245.23766075640017,1578.6666666666667
245.32857230360221,1590.0
245.41948560742662,1665.3333333333333
245.51040066713358,1674.0
245.6013174819834,1597.3333333333333
245.69223605123614,1613.6666666666667
245.78315637415204,1661.3333333333333
245.87407844999134,1648.3333333333333
245.96500227801425,1652.0
246.05592785748092,1677.6666666666667
246.14685518765157,1654.6666666666667
246.23778426778637,1673.0
246.32871509714562,1684.3333333333333
246.4196476749894,1645.0
246.51058200057795,1683.3333333333333
246.60151807317152,1630.3333333333333
246.69245589203027,1627.6666666666667
246.78339545641438,1632.6666666666667
246.87433676558405,1657.6666666666667
246.9652798187995,1642.3333333333333
247.05622461532099,1627.6666666666667
247.1471711544086,1626.6666666666667
247.23811943532257,1624.6666666666667
247.32906945732321,1643.6666666666667
247.4200212196706,1603.0
247.5109747216249,1631.6666666666667
247.60192996244643,1647.6666666666667
